x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label
0.25924625992774963,0.33185672760009766,0.34016138315200806,0.2533281147480011,0.17247039079666138,0.29136601090431213,0.31778085231781006,0.33011379837989807,0.33347633481025696,0.22480809688568115,0.21012099087238312,0.20355024933815002,0.19012360274791718,0.17692416906356812,0.15523388981819153,0.1991264969110489,0.22753086686134338,0.14606285095214844,0.16700708866119385,0.2125222533941269,0.24192537367343903,0.8774570226669312,0.8081653118133545,0.6978161931037903,0.6743090152740479,0.6793004274368286,0.5358570218086243,0.39232975244522095,0.3031196892261505,0.2257915735244751,0.5444436073303223,0.3884381949901581,0.2846509516239166,0.19577264785766602,0.5963752269744873,0.5244889259338379,0.60666424036026,0.671074628829956,0.676418125629425,0.6779081225395203,0.72877037525177,0.7643181085586548,peace_sign
0.2677735388278961,0.33624863624572754,0.3418353796005249,0.2553449869155884,0.17627255618572235,0.2931590676307678,0.31814098358154297,0.3307504951953888,0.3343924283981323,0.2269761711359024,0.20870694518089294,0.2028205394744873,0.1898673176765442,0.17890259623527527,0.15738867223262787,0.1998450607061386,0.2257031798362732,0.148261159658432,0.17281636595726013,0.21882151067256927,0.24639032781124115,0.8703203201293945,0.8016424179077148,0.6928797960281372,0.6730762124061584,0.6813689470291138,0.5326490998268127,0.390439510345459,0.3018874228000641,0.22569525241851807,0.5415849685668945,0.38683444261550903,0.28475865721702576,0.1969219148159027,0.5944769382476807,0.5270437598228455,0.6109576225280762,0.6745274066925049,0.6750006079673767,0.6833453178405762,0.7349645495414734,0.7681410312652588,peace_sign
0.2668749988079071,0.33699852228164673,0.34206676483154297,0.2555360794067383,0.17727431654930115,0.29357147216796875,0.3178417980670929,0.33066657185554504,0.3356474041938782,0.22629587352275848,0.20917490124702454,0.2032548487186432,0.19103111326694489,0.1768689751625061,0.15619254112243652,0.20060378313064575,0.22830185294151306,0.1450289934873581,0.16858620941638947,0.21692025661468506,0.24597546458244324,0.8740144968032837,0.8034836053848267,0.6916427612304688,0.6732979416847229,0.6791106462478638,0.5336449146270752,0.38986676931381226,0.3015843629837036,0.22407227754592896,0.5423924922943115,0.38733619451522827,0.28601109981536865,0.19776713848114014,0.5954362154006958,0.525259792804718,0.611238420009613,0.6768578290939331,0.6765990257263184,0.6887343525886536,0.739379346370697,0.7702193856239319,peace_sign
0.26301127672195435,0.3329087495803833,0.3413953185081482,0.2584788501262665,0.17995840311050415,0.29120731353759766,0.3182980418205261,0.33102846145629883,0.33680489659309387,0.2251874953508377,0.20885036885738373,0.2040172815322876,0.19430892169475555,0.17700733244419098,0.15871413052082062,0.20196057856082916,0.22935719788074493,0.14661088585853577,0.16565582156181335,0.21021561324596405,0.23701170086860657,0.8778024315834045,0.8094272613525391,0.698189377784729,0.6734548211097717,0.6818132400512695,0.5359839797019958,0.3922699987888336,0.302557110786438,0.2254277467727661,0.544666051864624,0.3876880407333374,0.28525128960609436,0.1970805823802948,0.5977156758308411,0.5290818810462952,0.6114588379859924,0.6754517555236816,0.678419291973114,0.6783972978591919,0.7264994978904724,0.759121298789978,peace_sign
0.2612498700618744,0.33528006076812744,0.34520962834358215,0.2638874650001526,0.18421828746795654,0.2918713390827179,0.3174138069152832,0.33096930384635925,0.33650872111320496,0.22545969486236572,0.20832428336143494,0.20461690425872803,0.19365057349205017,0.1778435856103897,0.1590811312198639,0.2043512761592865,0.23129667341709137,0.14837904274463654,0.17768892645835876,0.22530962526798248,0.25184309482574463,0.8791904449462891,0.8133035898208618,0.6993228197097778,0.6734493374824524,0.6831099987030029,0.5381169319152832,0.3928096294403076,0.30354565382003784,0.22516876459121704,0.5460373759269714,0.38844019174575806,0.28610163927078247,0.19827142357826233,0.5986273884773254,0.5268701314926147,0.6126582026481628,0.6783316731452942,0.6801892518997192,0.6863906383514404,0.737073540687561,0.7704343199729919,peace_sign
0.26511722803115845,0.3369229733943939,0.34401124715805054,0.25960198044776917,0.17996922135353088,0.292860746383667,0.3177638649940491,0.33078646659851074,0.3352429270744324,0.22613109648227692,0.20802228152751923,0.20382121205329895,0.1919424831867218,0.1784890592098236,0.15860742330551147,0.2037399560213089,0.2302931398153305,0.14931905269622803,0.17834553122520447,0.2259080708026886,0.25272804498672485,0.8809603452682495,0.81185382604599,0.6959751844406128,0.6708478331565857,0.6771464347839355,0.5385661125183105,0.3935653567314148,0.30427467823028564,0.22597506642341614,0.5469663143157959,0.3895292282104492,0.28635942935943604,0.1979030966758728,0.5991146564483643,0.5270119905471802,0.6118555068969727,0.6769235134124756,0.6791664361953735,0.6850718855857849,0.7361524105072021,0.7689502835273743,peace_sign
0.2644650340080261,0.337812215089798,0.34416791796684265,0.25826090574264526,0.17884987592697144,0.29175642132759094,0.31725430488586426,0.3307441771030426,0.33622753620147705,0.225462406873703,0.20737698674201965,0.20349156856536865,0.19275179505348206,0.17818626761436462,0.15783986449241638,0.20396679639816284,0.23215797543525696,0.14970389008522034,0.1774330884218216,0.2243669033050537,0.25083351135253906,0.8791612386703491,0.8095874786376953,0.6939842700958252,0.6694628000259399,0.6774410009384155,0.5373181700706482,0.39205050468444824,0.3033596873283386,0.22561901807785034,0.545787513256073,0.38992440700531006,0.28758519887924194,0.1999714970588684,0.5974599719047546,0.528533935546875,0.6121219992637634,0.6770941615104675,0.6764625906944275,0.6836753487586975,0.7342957258224487,0.7677526473999023,peace_sign
0.2625502347946167,0.3329382538795471,0.3400290608406067,0.2521715760231018,0.17254731059074402,0.29204174876213074,0.31850796937942505,0.3317171037197113,0.336984783411026,0.2257070094347,0.20979416370391846,0.20512190461158752,0.1945790946483612,0.1767670065164566,0.15875230729579926,0.20235848426818848,0.22921240329742432,0.14547264575958252,0.17021341621875763,0.21720895171165466,0.24483078718185425,0.8828384876251221,0.8120636343955994,0.6972500681877136,0.6734389662742615,0.6814570426940918,0.5391501784324646,0.3926621377468109,0.30320966243743896,0.22589728236198425,0.5490663051605225,0.3911931812763214,0.2878110408782959,0.2000480592250824,0.6021534204483032,0.5326510071754456,0.6169982552528381,0.6829480528831482,0.6818625330924988,0.6903185844421387,0.742402195930481,0.7763682007789612,peace_sign
0.2609826922416687,0.32929468154907227,0.3380311131477356,0.25317662954330444,0.17327986657619476,0.29187309741973877,0.3187430500984192,0.3322769105434418,0.3374188542366028,0.225832998752594,0.21081289649009705,0.2058226317167282,0.19453516602516174,0.17712663114070892,0.16076990962028503,0.2037276327610016,0.2297298163175583,0.14538542926311493,0.16863805055618286,0.2131895124912262,0.23917992413043976,0.8795924186706543,0.8141533136367798,0.7024819850921631,0.6757348775863647,0.6837373971939087,0.5388919115066528,0.3918478488922119,0.30211544036865234,0.225082665681839,0.5481517910957336,0.3896925151348114,0.2870277464389801,0.19974812865257263,0.6006106734275818,0.5320584774017334,0.618266224861145,0.6843018531799316,0.6801140904426575,0.6870338916778564,0.7408351898193359,0.7772925496101379,peace_sign
0.2627466022968292,0.3320885896682739,0.3400091230869293,0.255351185798645,0.17661906778812408,0.29132503271102905,0.31814077496528625,0.331821084022522,0.33732321858406067,0.22584864497184753,0.20982973277568817,0.20536190271377563,0.19448867440223694,0.1779356449842453,0.1601025015115738,0.20233288407325745,0.22782516479492188,0.14744460582733154,0.1702105700969696,0.21495410799980164,0.24091693758964539,0.8789174556732178,0.8117684125900269,0.6995257139205933,0.6752804517745972,0.6825763583183289,0.5393093228340149,0.3934028446674347,0.30405229330062866,0.22689613699913025,0.548258900642395,0.38988935947418213,0.28711071610450745,0.19891849160194397,0.6006335616111755,0.5312629342079163,0.6172504425048828,0.6831177473068237,0.6801965832710266,0.6893492341041565,0.7428196668624878,0.7777315378189087,peace_sign
